nt_cluster,uniport_cluster
Cluster-11361.31_TRINITY_DN197721_c2_g2,
Cluster-11361.26_TRINITY_DN201021_c1_g9,
Cluster-11361.20_TRINITY_DN197721_c1_g2,
Cluster-11361.10_TRINITY_DN208842_c2_g7,
Cluster-113600.1_TRINITY_DN199947_c3_g2,
Cluster-1136.0_TRINITY_DN159176_c0_g1,
Cluster-113592.1_TRINITY_DN207413_c2_g5,
Cluster-113576.0_TRINITY_DN202869_c0_g1,
Cluster-113536.2_TRINITY_DN198060_c2_g5,
Cluster-113516.0_TRINITY_DN196954_c5_g2,
Cluster-113508.7_TRINITY_DN204685_c0_g1,
Cluster-113508.4_TRINITY_DN209726_c1_g1,
Cluster-113481.0_TRINITY_DN206414_c1_g1,
Cluster-113462.3_TRINITY_DN201804_c5_g2,
Cluster-113462.2_TRINITY_DN201804_c5_g2,
Cluster-113462.1_TRINITY_DN201804_c5_g2,
Cluster-113453.1_TRINITY_DN195173_c0_g4,
Cluster-113415.0_TRINITY_DN197394_c9_g1,
Cluster-113374.23_TRINITY_DN196957_c1_g1,
Cluster-113374.10_TRINITY_DN209758_c2_g2,
Cluster-113369.2_TRINITY_DN207907_c3_g3,
Cluster-113369.0_TRINITY_DN207907_c3_g3,
Cluster-113342.3_TRINITY_DN204148_c3_g1,
Cluster-113342.0_TRINITY_DN204148_c3_g3,
Cluster-113322.0_TRINITY_DN201851_c2_g1,
Cluster-113317.0_TRINITY_DN210490_c0_g2,
Cluster-113298.0_TRINITY_DN200130_c2_g1,
Cluster-113292.0_TRINITY_DN204334_c3_g4,
Cluster-11325.0_TRINITY_DN203788_c3_g4,
Cluster-113224.4_TRINITY_DN204665_c1_g2,
Cluster-113224.3_TRINITY_DN204665_c1_g3,
Cluster-113197.1_TRINITY_DN204141_c1_g1,
Cluster-113175.0_TRINITY_DN207089_c0_g1,
Cluster-113174.1_TRINITY_DN208521_c2_g1,
Cluster-11312.1_TRINITY_DN196521_c5_g1,
Cluster-113113.1_TRINITY_DN201998_c4_g1,
Cluster-113113.0_TRINITY_DN201998_c4_g1,
Cluster-113097.5_TRINITY_DN210574_c0_g1,
Cluster-113081.2_TRINITY_DN209657_c0_g1,
Cluster-113074.0_TRINITY_DN205565_c4_g1,
Cluster-11306.0_TRINITY_DN197892_c5_g1,
Cluster-113057.1_TRINITY_DN208453_c1_g1,
Cluster-113057.0_TRINITY_DN210990_c3_g2,
Cluster-113030.2_TRINITY_DN198400_c0_g1,
Cluster-112911.2_TRINITY_DN208675_c1_g1,
Cluster-112871.0_TRINITY_DN198585_c3_g2,
Cluster-112841.6_TRINITY_DN208118_c0_g1,
Cluster-112841.5_TRINITY_DN208118_c0_g1,
Cluster-112841.4_TRINITY_DN208118_c0_g1,
Cluster-112829.1_TRINITY_DN210152_c0_g1,
Cluster-112812.0_TRINITY_DN196252_c4_g1,
Cluster-112807.0_TRINITY_DN201749_c3_g1,
Cluster-1128.0_TRINITY_DN191744_c3_g1,
Cluster-112787.0_TRINITY_DN196015_c6_g1,
Cluster-112761.1_TRINITY_DN209906_c0_g3,
Cluster-112753.1_TRINITY_DN196921_c5_g1,
Cluster-11267.0_TRINITY_DN194758_c1_g3,
Cluster-112668.22_TRINITY_DN211302_c8_g1,
Cluster-112655.3_TRINITY_DN201809_c3_g1,
Cluster-112642.3_TRINITY_DN210413_c0_g3,
Cluster-112594.0_TRINITY_DN210552_c0_g1,
Cluster-112589.0_TRINITY_DN198959_c3_g1,
Cluster-112529.0_TRINITY_DN199232_c5_g1,
Cluster-112522.0_TRINITY_DN186482_c0_g1,
Cluster-112520.1_TRINITY_DN198247_c3_g1,
Cluster-112520.0_TRINITY_DN198247_c3_g2,
Cluster-112495.0_TRINITY_DN201062_c1_g2,
Cluster-112470.0_TRINITY_DN203853_c1_g2,
Cluster-112467.1_TRINITY_DN204745_c2_g2,
Cluster-112456.0_TRINITY_DN209029_c2_g2,
Cluster-112417.3_TRINITY_DN205158_c2_g2,
Cluster-112401.5_TRINITY_DN195015_c3_g5,
Cluster-1124.0_TRINITY_DN194533_c3_g1,
Cluster-112360.0_TRINITY_DN208690_c2_g1,
Cluster-112336.1_TRINITY_DN208682_c4_g3,
Cluster-112336.0_TRINITY_DN208682_c4_g3,
Cluster-112334.2_TRINITY_DN206975_c0_g2,
Cluster-112313.1_TRINITY_DN200259_c5_g3,
Cluster-112313.0_TRINITY_DN200259_c5_g4,
Cluster-112309.0_TRINITY_DN186105_c0_g1,
Cluster-112293.1_TRINITY_DN194802_c2_g2,
Cluster-112273.4_TRINITY_DN199883_c0_g2,
Cluster-112231.3_TRINITY_DN208991_c0_g1,
Cluster-112231.2_TRINITY_DN208991_c0_g1,
Cluster-112185.0_TRINITY_DN200196_c3_g1,
Cluster-112069.1_TRINITY_DN198861_c0_g1,
Cluster-112064.0_TRINITY_DN205184_c0_g1,
Cluster-112063.13_TRINITY_DN203515_c2_g1,
Cluster-112061.0_TRINITY_DN199803_c2_g1,
Cluster-112048.1_TRINITY_DN206292_c6_g2,
Cluster-112045.0_TRINITY_DN208449_c5_g1,
Cluster-112001.3_TRINITY_DN197381_c2_g1,
Cluster-111978.0_TRINITY_DN206964_c0_g9,
Cluster-111966.0_TRINITY_DN208685_c3_g2,
Cluster-111888.4_TRINITY_DN209612_c1_g1,
Cluster-11188.1_TRINITY_DN194539_c7_g2,
Cluster-11188.0_TRINITY_DN194539_c7_g2,
Cluster-111840.0_TRINITY_DN210188_c3_g2,
Cluster-11178.0_TRINITY_DN210416_c8_g1,
Cluster-111777.1_TRINITY_DN203406_c0_g2,
Cluster-111761.0_TRINITY_DN203845_c5_g1,
Cluster-111736.6_TRINITY_DN210652_c0_g1,
Cluster-111736.3_TRINITY_DN210652_c0_g1,
Cluster-11169.1_TRINITY_DN201145_c3_g1,
Cluster-111679.0_TRINITY_DN193042_c7_g6,
Cluster-111646.1_TRINITY_DN204090_c0_g1,
Cluster-111590.3_TRINITY_DN205093_c0_g2,
Cluster-111587.3_TRINITY_DN194930_c3_g1,
Cluster-111550.3_TRINITY_DN208662_c6_g1,
Cluster-111545.9_TRINITY_DN204818_c3_g1,
Cluster-111545.6_TRINITY_DN204818_c3_g1,
Cluster-111545.3_TRINITY_DN204818_c3_g1,
Cluster-111534.1_TRINITY_DN203748_c0_g1,
Cluster-11153.2_TRINITY_DN195566_c0_g1,
Cluster-111526.1_TRINITY_DN209361_c2_g1,
Cluster-111520.7_TRINITY_DN195643_c0_g1,
Cluster-111520.0_TRINITY_DN204431_c7_g1,
Cluster-111495.0_TRINITY_DN195273_c0_g1,
Cluster-111491.0_TRINITY_DN205182_c0_g1,
Cluster-111465.0_TRINITY_DN201639_c5_g1,
Cluster-11141.3_TRINITY_DN192889_c0_g1,
Cluster-111407.0_TRINITY_DN194742_c2_g1,
Cluster-111402.4_TRINITY_DN207930_c0_g1,
Cluster-111402.1_TRINITY_DN207930_c0_g1,
Cluster-111341.1_TRINITY_DN204315_c0_g2,
Cluster-111341.0_TRINITY_DN204315_c0_g1,
Cluster-111333.3_TRINITY_DN207364_c5_g2,
Cluster-111333.2_TRINITY_DN207364_c5_g1,
Cluster-111333.0_TRINITY_DN200938_c3_g1,
Cluster-111252.0_TRINITY_DN205917_c2_g1,
Cluster-111233.0_TRINITY_DN208723_c2_g1,
Cluster-111201.2_TRINITY_DN210130_c1_g1,
Cluster-111189.1_TRINITY_DN201543_c4_g1,
Cluster-111179.0_TRINITY_DN165938_c0_g1,
Cluster-111178.2_TRINITY_DN200281_c0_g1,
Cluster-111170.0_TRINITY_DN208529_c1_g3,
Cluster-111128.1_TRINITY_DN211149_c3_g1,
Cluster-111092.5_TRINITY_DN203009_c0_g1,
Cluster-111092.2_TRINITY_DN210937_c1_g1,
Cluster-111092.1_TRINITY_DN203009_c0_g2,
Cluster-111091.0_TRINITY_DN194116_c5_g3,
Cluster-111067.0_TRINITY_DN205954_c0_g4,
Cluster-11106.0_TRINITY_DN198974_c4_g1,
Cluster-111057.1_TRINITY_DN202833_c0_g1,
Cluster-111039.1_TRINITY_DN208426_c5_g1,
Cluster-110945.0_TRINITY_DN197786_c3_g1,
Cluster-110926.0_TRINITY_DN200183_c5_g2,
Cluster-110921.1_TRINITY_DN201258_c2_g1,
Cluster-11091.0_TRINITY_DN206070_c5_g2,
Cluster-110900.0_TRINITY_DN205306_c2_g3,
Cluster-110895.0_TRINITY_DN205834_c1_g2,
Cluster-110889.0_TRINITY_DN205888_c5_g3,
Cluster-110879.0_TRINITY_DN206578_c3_g7,
Cluster-110869.7_TRINITY_DN207101_c4_g1,
Cluster-110869.6_TRINITY_DN207101_c4_g1,
Cluster-110831.0_TRINITY_DN204967_c1_g1,
Cluster-1108.1_TRINITY_DN204357_c6_g3,
Cluster-1108.0_TRINITY_DN204357_c6_g3,
Cluster-110799.0_TRINITY_DN201053_c0_g1,
Cluster-110779.1_TRINITY_DN199840_c6_g1,
Cluster-110776.0_TRINITY_DN131268_c0_g1,
Cluster-110750.0_TRINITY_DN200129_c1_g1,
Cluster-110719.2_TRINITY_DN194865_c1_g3,
Cluster-110684.4_TRINITY_DN211050_c0_g1,
Cluster-110684.1_TRINITY_DN211268_c5_g1,
Cluster-110684.0_TRINITY_DN206949_c0_g1,
Cluster-110668.2_TRINITY_DN203131_c0_g1,
Cluster-110668.1_TRINITY_DN203131_c0_g1,
Cluster-110637.1_TRINITY_DN202553_c0_g1,
Cluster-110626.4_TRINITY_DN210886_c2_g1,
Cluster-110626.3_TRINITY_DN210886_c2_g1,
Cluster-110581.3_TRINITY_DN207713_c0_g1,
Cluster-110574.2_TRINITY_DN199271_c4_g1,
Cluster-110561.4_TRINITY_DN210674_c4_g1,
Cluster-110561.2_TRINITY_DN210674_c4_g5,
Cluster-110561.1_TRINITY_DN210674_c4_g4,
Cluster-110546.5_TRINITY_DN207863_c3_g2,
Cluster-110478.3_TRINITY_DN195512_c6_g1,
Cluster-110457.0_TRINITY_DN200764_c2_g1,
Cluster-110438.0_TRINITY_DN208147_c1_g2,
Cluster-11042.0_TRINITY_DN198009_c3_g1,
Cluster-110413.0_TRINITY_DN205787_c2_g3,
Cluster-110353.1_TRINITY_DN197571_c5_g4,
Cluster-110353.0_TRINITY_DN210563_c5_g2,
Cluster-110297.0_TRINITY_DN210982_c1_g1,
Cluster-110270.0_TRINITY_DN198062_c0_g1,
Cluster-110243.1_TRINITY_DN209898_c2_g2,
Cluster-110243.0_TRINITY_DN209898_c2_g1,
Cluster-110225.2_TRINITY_DN204797_c2_g2,
Cluster-110196.1_TRINITY_DN199208_c2_g2,
Cluster-110196.0_TRINITY_DN199208_c2_g2,
Cluster-11017.0_TRINITY_DN171213_c0_g1,
Cluster-110165.0_TRINITY_DN205479_c0_g1,
Cluster-110137.0_TRINITY_DN205813_c0_g4,
Cluster-110132.0_TRINITY_DN194074_c12_g1,
Cluster-110121.0_TRINITY_DN200140_c3_g1,
Cluster-110072.2_TRINITY_DN202743_c0_g2,
Cluster-110069.2_TRINITY_DN203783_c0_g4,
Cluster-110069.1_TRINITY_DN203783_c0_g4,
Cluster-110063.1_TRINITY_DN204925_c0_g3,
Cluster-110060.0_TRINITY_DN194095_c2_g4,
Cluster-110046.3_TRINITY_DN207044_c0_g1,
Cluster-110042.5_TRINITY_DN191925_c0_g1,
Cluster-110022.5_TRINITY_DN209945_c0_g1,
Cluster-109985.3_TRINITY_DN209291_c2_g1,
Cluster-109977.3_TRINITY_DN206475_c1_g2,
Cluster-109929.0_TRINITY_DN199316_c4_g1,
Cluster-109921.0_TRINITY_DN198401_c0_g1,
Cluster-109913.0_TRINITY_DN198969_c0_g1,
Cluster-109907.0_TRINITY_DN208449_c4_g1,
Cluster-109852.1_TRINITY_DN206795_c1_g1,
Cluster-109849.5_TRINITY_DN197420_c1_g3,
Cluster-109805.1_TRINITY_DN204195_c3_g3,
Cluster-109726.0_TRINITY_DN206582_c1_g2,
Cluster-109712.2_TRINITY_DN196076_c1_g1,
Cluster-109705.2_TRINITY_DN204338_c4_g1,
Cluster-109697.3_TRINITY_DN200937_c3_g1,
Cluster-109697.2_TRINITY_DN200937_c3_g1,
Cluster-109647.1_TRINITY_DN210873_c8_g1,
Cluster-109643.1_TRINITY_DN210748_c1_g4,
Cluster-109558.2_TRINITY_DN207829_c0_g3,
Cluster-10955.0_TRINITY_DN200967_c6_g1,
Cluster-109538.0_TRINITY_DN163131_c0_g1,
Cluster-109512.2_TRINITY_DN205718_c3_g2,
Cluster-109476.0_TRINITY_DN198236_c1_g2,
Cluster-109451.0_TRINITY_DN194130_c5_g1,
Cluster-109448.0_TRINITY_DN204140_c4_g4,
Cluster-109409.0_TRINITY_DN209489_c0_g3,
Cluster-109400.0_TRINITY_DN197026_c7_g1,
Cluster-109393.2_TRINITY_DN204221_c0_g7,
Cluster-109393.0_TRINITY_DN204221_c0_g3,
Cluster-109342.9_TRINITY_DN202747_c0_g1,
Cluster-109342.12_TRINITY_DN208970_c1_g1,
Cluster-109291.0_TRINITY_DN206395_c0_g1,
Cluster-109288.0_TRINITY_DN198684_c1_g1,
Cluster-109269.0_TRINITY_DN200642_c5_g2,
Cluster-109261.5_TRINITY_DN210683_c1_g1,
Cluster-109261.3_TRINITY_DN206212_c5_g1,
Cluster-109261.2_TRINITY_DN210683_c1_g6,
Cluster-109261.1_TRINITY_DN205079_c0_g1,
Cluster-109260.0_TRINITY_DN202692_c1_g2,
Cluster-1092.0_TRINITY_DN197566_c3_g1,
Cluster-109115.2_TRINITY_DN207452_c2_g1,
Cluster-1091.0_TRINITY_DN194695_c3_g7,
Cluster-109078.0_TRINITY_DN205576_c1_g2,
Cluster-109023.2_TRINITY_DN196241_c4_g3,
Cluster-109020.1_TRINITY_DN197721_c2_g5,
Cluster-109007.0_TRINITY_DN178281_c0_g1,
Cluster-109005.0_TRINITY_DN210371_c4_g2,
Cluster-108981.8_TRINITY_DN211245_c1_g1,
Cluster-108981.5_TRINITY_DN205391_c2_g4,
Cluster-108946.11_TRINITY_DN210665_c2_g1,
Cluster-108943.0_TRINITY_DN200537_c1_g2,
Cluster-108920.0_TRINITY_DN210881_c2_g2,
Cluster-108917.4_TRINITY_DN206851_c3_g1,
Cluster-108917.3_TRINITY_DN210573_c1_g1,
Cluster-108917.0_TRINITY_DN206851_c3_g1,
Cluster-108861.0_TRINITY_DN207901_c0_g1,
Cluster-108857.5_TRINITY_DN210168_c2_g2,
Cluster-108839.0_TRINITY_DN205074_c3_g1,
Cluster-108838.1_TRINITY_DN208151_c1_g1,
Cluster-108823.0_TRINITY_DN208875_c0_g2,
Cluster-108822.1_TRINITY_DN196951_c1_g3,
Cluster-108787.1_TRINITY_DN204269_c1_g1,
Cluster-108728.0_TRINITY_DN173861_c0_g1,
Cluster-108716.0_TRINITY_DN199293_c12_g1,
Cluster-108682.2_TRINITY_DN198473_c0_g1,
Cluster-10867.0_TRINITY_DN197215_c8_g2,
Cluster-108660.0_TRINITY_DN195943_c3_g1,
Cluster-108647.0_TRINITY_DN196954_c5_g1,
Cluster-108575.1_TRINITY_DN210499_c2_g1,
Cluster-108565.1_TRINITY_DN206957_c0_g2,
Cluster-108564.0_TRINITY_DN210631_c1_g3,
Cluster-108518.10_TRINITY_DN211195_c3_g2,
Cluster-108511.5_TRINITY_DN207160_c0_g1,
Cluster-108486.0_TRINITY_DN198018_c1_g1,
Cluster-108478.0_TRINITY_DN206427_c2_g1,
Cluster-108459.0_TRINITY_DN130049_c0_g1,
Cluster-108392.0_TRINITY_DN208527_c0_g1,
Cluster-108377.2_TRINITY_DN205590_c2_g2,
Cluster-108362.2_TRINITY_DN210245_c2_g4,
Cluster-108341.0_TRINITY_DN203534_c1_g4,
Cluster-108332.0_TRINITY_DN113890_c0_g1,
Cluster-10833.0_TRINITY_DN199747_c3_g5,
Cluster-108312.1_TRINITY_DN204802_c2_g1,
Cluster-10831.0_TRINITY_DN207641_c6_g3,
Cluster-108307.0_TRINITY_DN203950_c2_g2,
Cluster-108292.0_TRINITY_DN194126_c1_g2,
Cluster-108266.7_TRINITY_DN210972_c2_g1,
Cluster-108248.0_TRINITY_DN197888_c3_g8,
Cluster-108209.0_TRINITY_DN197222_c0_g2,
Cluster-108192.0_TRINITY_DN208137_c0_g1,
Cluster-10817.0_TRINITY_DN195717_c5_g2,
Cluster-108165.1_TRINITY_DN206629_c4_g1,
Cluster-108165.0_TRINITY_DN206629_c4_g1,
Cluster-108138.5_TRINITY_DN204619_c1_g1,
Cluster-108105.1_TRINITY_DN200467_c3_g2,
Cluster-108088.0_TRINITY_DN204903_c0_g1,
Cluster-108080.1_TRINITY_DN203735_c4_g1,
Cluster-108066.1_TRINITY_DN204333_c3_g2,
Cluster-108066.0_TRINITY_DN204333_c3_g1,
Cluster-108059.0_TRINITY_DN210087_c0_g2,
Cluster-10805.0_TRINITY_DN196811_c6_g4,
Cluster-108026.0_TRINITY_DN198018_c1_g3,
Cluster-1080.0_TRINITY_DN198685_c1_g1,
Cluster-107920.0_TRINITY_DN205671_c0_g1,
Cluster-1079.0_TRINITY_DN138752_c0_g1,
Cluster-107892.0_TRINITY_DN208285_c4_g1,
Cluster-107870.2_TRINITY_DN208334_c3_g2,
Cluster-107870.0_TRINITY_DN208334_c3_g2,
Cluster-107847.0_TRINITY_DN206080_c0_g1,
Cluster-107770.2_TRINITY_DN210454_c0_g1,
Cluster-107732.1_TRINITY_DN203306_c1_g2,
Cluster-10769.0_TRINITY_DN169266_c0_g1,
Cluster-107686.4_TRINITY_DN205629_c0_g1,
Cluster-107642.1_TRINITY_DN201356_c1_g2,
Cluster-107642.0_TRINITY_DN201356_c1_g2,
Cluster-107625.6_TRINITY_DN210855_c0_g3,
Cluster-107625.10_TRINITY_DN211234_c4_g3,
Cluster-107615.0_TRINITY_DN200219_c2_g2,
Cluster-107613.10_TRINITY_DN207836_c0_g2,
Cluster-107565.1_TRINITY_DN196058_c3_g4,
Cluster-107565.0_TRINITY_DN196058_c3_g1,
Cluster-107515.3_TRINITY_DN207166_c1_g1,
Cluster-107482.0_TRINITY_DN196018_c1_g1,
Cluster-107477.2_TRINITY_DN200806_c1_g3,
Cluster-107477.0_TRINITY_DN206785_c0_g1,
Cluster-10746.0_TRINITY_DN203948_c5_g1,
Cluster-107448.0_TRINITY_DN199286_c0_g1,
Cluster-107438.12_TRINITY_DN207998_c0_g1,
Cluster-107436.1_TRINITY_DN204764_c2_g1,
Cluster-107418.0_TRINITY_DN204802_c0_g1,
Cluster-107413.0_TRINITY_DN202344_c1_g1,
Cluster-107398.0_TRINITY_DN201668_c0_g1,
Cluster-107390.4_TRINITY_DN203278_c3_g1,
Cluster-107390.3_TRINITY_DN203278_c3_g1,
Cluster-107388.0_TRINITY_DN198358_c1_g2,
Cluster-107325.1_TRINITY_DN197035_c1_g1,
Cluster-107325.0_TRINITY_DN197035_c1_g5,
Cluster-107313.1_TRINITY_DN196990_c1_g1,
Cluster-107306.5_TRINITY_DN197869_c1_g2,
Cluster-107306.4_TRINITY_DN203458_c4_g1,
Cluster-107306.3_TRINITY_DN197869_c1_g3,
Cluster-107306.2_TRINITY_DN203458_c4_g1,
Cluster-10728.1_TRINITY_DN205943_c4_g1,
Cluster-107271.0_TRINITY_DN177054_c0_g1,
Cluster-107254.0_TRINITY_DN208129_c5_g2,
Cluster-107235.0_TRINITY_DN210432_c0_g2,
Cluster-107232.0_TRINITY_DN199965_c0_g1,
Cluster-107195.3_TRINITY_DN207976_c5_g2,
Cluster-107195.2_TRINITY_DN205877_c3_g1,
Cluster-107195.0_TRINITY_DN207976_c5_g2,
Cluster-107163.0_TRINITY_DN200697_c3_g3,
Cluster-107154.2_TRINITY_DN205903_c1_g1,
Cluster-107112.0_TRINITY_DN205434_c0_g2,
Cluster-107088.0_TRINITY_DN194511_c6_g1,
Cluster-107057.4_TRINITY_DN208754_c3_g1,
Cluster-10703.0_TRINITY_DN197734_c9_g2,
Cluster-107026.0_TRINITY_DN199148_c8_g1,
Cluster-107020.0_TRINITY_DN184424_c0_g1,
Cluster-107000.0_TRINITY_DN205704_c1_g2,
Cluster-106975.0_TRINITY_DN207708_c1_g2,
Cluster-106961.0_TRINITY_DN210851_c3_g4,
Cluster-106956.2_TRINITY_DN201596_c3_g1,
Cluster-106956.1_TRINITY_DN201891_c5_g3,
Cluster-106949.0_TRINITY_DN198390_c2_g1,
Cluster-106936.8_TRINITY_DN193928_c3_g1,
Cluster-106914.0_TRINITY_DN210119_c11_g3,
Cluster-106904.3_TRINITY_DN207944_c0_g1,
Cluster-106881.2_TRINITY_DN207376_c4_g1,
Cluster-106865.0_TRINITY_DN182390_c0_g2,
Cluster-106819.0_TRINITY_DN195378_c4_g3,
Cluster-106763.0_TRINITY_DN193190_c9_g1,
Cluster-106752.7_TRINITY_DN206943_c2_g1,
Cluster-106752.5_TRINITY_DN206738_c2_g1,
Cluster-106752.3_TRINITY_DN202992_c1_g2,
Cluster-106738.0_TRINITY_DN211102_c2_g1,
Cluster-106719.5_TRINITY_DN206278_c1_g2,
Cluster-106714.2_TRINITY_DN195438_c4_g2,
Cluster-106694.0_TRINITY_DN199312_c7_g1,
Cluster-106689.0_TRINITY_DN199769_c2_g3,
Cluster-106678.1_TRINITY_DN201983_c6_g2,
Cluster-106674.0_TRINITY_DN200608_c5_g3,
Cluster-106672.0_TRINITY_DN197155_c5_g1,
Cluster-106643.0_TRINITY_DN188327_c0_g1,
Cluster-106623.1_TRINITY_DN207069_c0_g1,
Cluster-106604.1_TRINITY_DN205353_c4_g1,
Cluster-106599.2_TRINITY_DN204189_c1_g1,
Cluster-106599.1_TRINITY_DN204189_c1_g3,
Cluster-106599.1_TRINITY_DN204189_c1_g2,
Cluster-106599.0_TRINITY_DN204189_c1_g1,
Cluster-106573.0_TRINITY_DN200210_c4_g2,
Cluster-106571.2_TRINITY_DN199374_c3_g2,
Cluster-106571.1_TRINITY_DN199374_c3_g2,
Cluster-106566.10_TRINITY_DN210312_c1_g2,
Cluster-106550.1_TRINITY_DN194639_c0_g1,
Cluster-106533.0_TRINITY_DN208024_c0_g2,
Cluster-106519.1_TRINITY_DN204990_c6_g1,
Cluster-106518.1_TRINITY_DN189211_c0_g1,
Cluster-106459.0_TRINITY_DN196119_c13_g2,
Cluster-10645.0_TRINITY_DN196936_c3_g1,
Cluster-106449.0_TRINITY_DN202656_c1_g2,
Cluster-106426.0_TRINITY_DN210648_c1_g1,
Cluster-106391.1_TRINITY_DN203888_c0_g3,
Cluster-106345.1_TRINITY_DN204176_c0_g2,
Cluster-106345.0_TRINITY_DN204176_c0_g1,
Cluster-106293.0_TRINITY_DN209297_c0_g1,
Cluster-106262.0_TRINITY_DN199852_c6_g1,
Cluster-106249.0_TRINITY_DN200253_c0_g2,
Cluster-106229.0_TRINITY_DN204946_c3_g5,
Cluster-106227.0_TRINITY_DN200216_c3_g2,
Cluster-106219.0_TRINITY_DN179094_c0_g1,
Cluster-106138.0_TRINITY_DN204187_c1_g2,
Cluster-106104.2_TRINITY_DN203436_c1_g4,
Cluster-106104.0_TRINITY_DN203436_c1_g4,
Cluster-106076.1_TRINITY_DN205538_c0_g1,
Cluster-106059.0_TRINITY_DN204468_c6_g1,
Cluster-106043.0_TRINITY_DN195510_c3_g3,
Cluster-106028.4_TRINITY_DN208646_c1_g1,
Cluster-106028.0_TRINITY_DN208646_c1_g3,
Cluster-106019.2_TRINITY_DN203476_c1_g1,
Cluster-105981.6_TRINITY_DN207605_c2_g3,
Cluster-105950.0_TRINITY_DN201498_c0_g1,
Cluster-105945.1_TRINITY_DN210788_c5_g2,
Cluster-105945.0_TRINITY_DN200617_c0_g1,
Cluster-105901.0_TRINITY_DN206548_c1_g2,
Cluster-105889.1_TRINITY_DN204495_c2_g1,
Cluster-105878.0_TRINITY_DN208934_c1_g1,
Cluster-105869.0_TRINITY_DN159222_c0_g1,
Cluster-105861.0_TRINITY_DN195370_c0_g1,
Cluster-105854.7_TRINITY_DN202112_c0_g1,
Cluster-105827.0_TRINITY_DN209541_c4_g4,
Cluster-105804.0_TRINITY_DN204647_c0_g1,
Cluster-105799.0_TRINITY_DN197937_c3_g1,
Cluster-105760.1_TRINITY_DN204591_c5_g2,
Cluster-105760.0_TRINITY_DN199519_c9_g2,
Cluster-105757.0_TRINITY_DN181225_c0_g1,
Cluster-105729.0_TRINITY_DN187996_c0_g1,
Cluster-105723.0_TRINITY_DN177053_c0_g1,
Cluster-10572.1_TRINITY_DN199878_c4_g1,
Cluster-1057.1_TRINITY_DN205450_c2_g1,
Cluster-1057.0_TRINITY_DN205450_c2_g1,
Cluster-105696.18_TRINITY_DN210495_c1_g1,
Cluster-105650.9_TRINITY_DN210069_c1_g1,
Cluster-105615.0_TRINITY_DN206791_c1_g1,
Cluster-105581.0_TRINITY_DN200160_c5_g2,
Cluster-105566.0_TRINITY_DN205819_c0_g1,
Cluster-10556.0_TRINITY_DN158778_c0_g2,
Cluster-105549.0_TRINITY_DN197227_c0_g3,
Cluster-105493.1_TRINITY_DN205426_c3_g1,
Cluster-105427.4_TRINITY_DN203467_c1_g1,
Cluster-105415.1_TRINITY_DN208362_c3_g1,
Cluster-105415.0_TRINITY_DN208362_c3_g2,
Cluster-10541.0_TRINITY_DN201690_c2_g3,
Cluster-105404.0_TRINITY_DN201894_c1_g2,
Cluster-105394.0_TRINITY_DN198827_c1_g2,
Cluster-105380.0_TRINITY_DN205258_c0_g3,
Cluster-105363.4_TRINITY_DN210851_c2_g1,
Cluster-105363.2_TRINITY_DN199936_c3_g1,
Cluster-105302.0_TRINITY_DN207364_c5_g3,
Cluster-105298.5_TRINITY_DN202076_c6_g1,
Cluster-105298.3_TRINITY_DN202076_c6_g2,
Cluster-105298.0_TRINITY_DN202076_c6_g2,
Cluster-105260.0_TRINITY_DN205288_c2_g2,
Cluster-105249.2_TRINITY_DN200834_c0_g1,
Cluster-105249.1_TRINITY_DN200834_c0_g1,
Cluster-105234.0_TRINITY_DN162928_c0_g1,
Cluster-105230.3_TRINITY_DN206026_c0_g3,
Cluster-105230.2_TRINITY_DN206026_c0_g4,
Cluster-105181.2_TRINITY_DN209002_c2_g1,
Cluster-105141.2_TRINITY_DN201091_c1_g1,
Cluster-105140.0_TRINITY_DN211051_c5_g3,
Cluster-105126.4_TRINITY_DN201371_c0_g1,
Cluster-1051.0_TRINITY_DN149458_c1_g1,
Cluster-10507.0_TRINITY_DN239482_c0_g1,
Cluster-105050.0_TRINITY_DN210716_c2_g1,
Cluster-104996.0_TRINITY_DN200684_c5_g1,
Cluster-104955.0_TRINITY_DN198686_c4_g1,
Cluster-104949.0_TRINITY_DN207089_c0_g3,
Cluster-104940.0_TRINITY_DN198500_c0_g4,
Cluster-104933.0_TRINITY_DN203205_c0_g1,
Cluster-104875.9_TRINITY_DN208978_c0_g2,
Cluster-104875.14_TRINITY_DN207384_c5_g1,
Cluster-104870.0_TRINITY_DN209396_c5_g1,
Cluster-104839.3_TRINITY_DN199607_c1_g1,
Cluster-104839.0_TRINITY_DN199607_c1_g1,
Cluster-104810.0_TRINITY_DN209540_c0_g1,
Cluster-104802.7_TRINITY_DN208060_c3_g2,
Cluster-104802.2_TRINITY_DN201521_c1_g1,
Cluster-104782.4_TRINITY_DN198249_c1_g2,
Cluster-104773.0_TRINITY_DN207587_c1_g1,
Cluster-104669.1_TRINITY_DN205793_c2_g1,
Cluster-104669.0_TRINITY_DN205793_c2_g2,
Cluster-104662.2_TRINITY_DN206844_c3_g2,
Cluster-104662.0_TRINITY_DN206844_c3_g2,
Cluster-10464.0_TRINITY_DN210903_c3_g5,
Cluster-104635.0_TRINITY_DN209773_c3_g1,
Cluster-104628.0_TRINITY_DN204999_c4_g1,
Cluster-104587.0_TRINITY_DN208362_c2_g1,
